Omschrijving,Kleur,NFC-Waarde,Fashion-Waarde,Technische-Waarde,Culturele-Waarde,Politieke-Waarde,Economische-Waarde,
Als trotse eigenaar van een Lexus ben je natuurlijk geïnteresseerd in producten die Lexus te bieden heeft. Speciaal voor deze mensen zijn er exclusieve producten gemaakt: ‘Exclusieve producten voor- en van een exclusief merk’,Yellow,46,4,2,2,1,2,
Broodjes zaak Fraiche in Kessel-drop biedt trouwste klant een jaar lang brood. Dit speciaal om hun 5 jarig bestaan te ve vieren en de trouwste klanten in het zonnetje te zetten door deze actie + op kosten van de zaak op wellnessweekend.,Yellow,46,4,2,2,1,2,
Hertz biedt een loyaliteitsprogramma voor hun trouwste klanten. Ook hebben zij het programma vernieuwd om meer mensen te trekken.,Yellow,46,4,2,2,1,2,
Mensen leggen veel geld neer om dit exclusieve product te verkrijgen. Het is vaak binnen een paar minuten uitverkocht.,Yellow,46,4,2,2,1,2,
De suicide club is alleen toegankelijk voor leden en gasten van leden. Iedereen kan lid worden als je aan speciale eisen voldoet. Als je eenmaal lid bent kun je toegang krijgen tot de Suicide club en genieten van eten, drinken en speciale avonden.,Yellow,46,4,2,2,1,2,
Hollands casino triggert mensen om zoveel keer te komen zodat zij een bepaalde status bereiken en exclusieve producten kunnen benutten.,Yellow,46,4,2,2,1,2,
H&M gaat vaak een samenwerking aan met grote designers om zo als 'simpele' kledingzaak exclusiviteit te bieden. Mensen willen deze kleding graag hebben om zo een bepaalde status te bereiken.,Yellow,46,4,2,2,1,2,
Mensen staan in de rij maar weten niet eens of het product wel echt beter werkt. Ze willen graag dit product om te laren zien dat zij status hebben.,Yellow,46,4,2,2,1,2,
Een leverservice te fiets. Makkelijk om binnen grote steden weinig uitstoot te creëren.,Blue,42,2,2,4,3,2,
HEMA X Fab is een samenwerking waarbij HEMA speciale exclusive producten aanbiedt aan haar trouwe klanten. Er zijn maar een aantal producten verkrijgbaar,,Yellow,46,4,2,2,1,2,
Hier delen meerdere voedselketens aan een eet vloer, zodat een groep niet allemaal naar hetzelfde restaurant hoeft.,Blue,42,2,2,4,3,2,
Een koffie fiets, mobiel, en wordt met name 's ochtends ingezet.,Blue,42,2,2,4,3,2,
Heated (self-heating) terras pillows.,Red,55,5,2,5,3,3,
Netflix laat consumenten zelf een knop bouwen waardoor ze met één druk op de knop heerlijk Netflix kunnen kijken. Lichten worden gedimd, de telefoon wordt op stil gezet en Netflix springt aan.,Red,43,4,2,2,1,2,
H&M maakt reclame met de werknemersvoordelen die zij bieden. Zij laten zien dat vijf weken vakantie bij hun wel mogelijk is. Zij zetten de werknemers als doelgroep hier centraal.,Red,43,4,2,2,1,2,
mindmap status test,Yellow,45,4,3,4,2,2,
mindmap contextual omnipresence,Yellow,45,4,3,4,2,2,
mindmap inside trading,Yellow,45,4,3,4,2,2,
mindmap beneficial intelligence,Yellow,45,4,3,4,2,2,
mindmap perspective shifts,Yellow,45,4,3,4,2,2,
Bij Contextual Omnipresence gaat het erom dat je je product of dienst op de juiste plek en op de juiste tijd aanbiedt om zo in te spelen op de behoefte van de consument. De Burgerij is normaal gesproken een restaurant maar staat sinds dit jaar ook op festivals. Zij hebben dus de juiste plek en de juiste tijd uitgekozen aangezien festivalgangers steeds liever goed willen eten in plaats van alleen maar patat bij een naamloos kraampje.,Blue,43,5,4,5,1,2,
Je favoriete muziek luisteren wanneer je maar wilt en waar je maar wilt. Spotify kan nu zelfs onderweg geluisterd worden in combinatie met het gebruik van Uber. Dit valt onder Contextual Omniprisence omdat deze dienst inspeelt op de behoefte die de consument eigenlijk op iedere plek heeft en altijd kan waarderen.,Blue,43,5,4,5,1,2,
Een oud kanaal ingezet met een nieuw concept. De behoefte van de klant was waarschijnlijk om zo snel mogelijk een pizza te kunnen bestellen en zo heeft Domino’s gekeken naar welk kanaal zij dan het beste konden inzetten.,Yellow,51,4,4,5,2,4,
Een minibar alleen dan met kleren. Dit is een oud concept op een nieuwe manier ingezet. Zo denken zij aan de behoefte van de consument en dan hebben zij gekeken welk kanaal zij inzetten.,Yellow,51,4,4,5,2,4,
Normaal gesproken is een foodtruck vooral voor de vette hap of ijs. Bij de sushitruck is te zien dat er gekeken is naar wat de behoefte is van de consument en dit is omgezet in een nieuwe uitwerking.,Yellow,51,4,4,5,2,4,
Een nieuwe film promoten heeft alles te maken met op het juiste tijdstip de juiste doelgroep aanspreken. Op deze foto is te zien dat hiervoor een goed concept gebruikt is. De filter is voor een bepaalde tijd en spreekt precies de doelgroep van de film aan. Ook heeft de consument behoefte aan meer nieuwe filters, waar hier goed op in gespeeld is.,Yellow,51,4,4,5,2,4,
De Toon en de Toon app zijn goede voorbeelden van denken aan de behoefte van de consument. Het is voor de consument vaak het probleem dat zij niet van een afstand de verwarming uit kunnen zetten. Eneco heeft hiervoor het nieuwe concept bedacht waarbij dit wel kan, zo past dit nieuwe concept bij Contextual Omnipresence.,Yellow,51,4,4,5,2,4,
Iedereen is wel eens zijn sleutels kwijt, wat kan zorgen voor de grootste irritatie. Dit viel waarschijnlijk deze organisatie op en heeft hiervoor een oud concept gepakt, de sleutelhanger en heeft hier bluetooth in verwerkt. Zo is een oud product dus vernieuwd voor de behoefte van de consument.,Yellow,51,4,4,5,2,4,
Ook hier is gekeken naar de behoefte van de consument om het concept te bedenken, want wat is het toch vervelend dat de kou steeds door het kattenluik naar binnen komt. En denk ook aan alle andere beesten die door het luik het huis in kunnen, niet de bedoeling toch? Nou, met het kattenluik die pas open gaat als de specifieke kat met een specifieke chip aankomt opengaat is dat probleem opgelost. Dit product is dus een goed voorbeeld van een oud concept aangepast aan de behoefte van de consument.,Yellow,51,4,4,5,2,4,
Bij dit product is er goed gekeken naar de behoefte van de consument, want wat is het handig om je berichten gelijk te ontvangen op een apparaat dat je toch altijd bij je draagt. De AppleWatch is een oud concept, de horloge, verandert voor de behoefte van de consument.,Yellow,51,4,4,5,2,4,
De consument wilt dat er steeds meer aan het milieu gedacht wordt, hier wordt met dit product goed op ingespeeld. Het oude concept, een douche, is veranderd voor de consument. Zodat het gebruikte nou wordt hergebruikt.,Yellow,51,4,4,5,2,4,
KPN heeft met de mini disco's op de festivals goed ingespeeld op de behoefte van de consument. Veel festivalsgangers vonden het leuk om met vrienden een eigen feestje te hebben. Hier heeft KPN voor gezorgd met een oud concept, een telefooncel (met een knipoog naar de KPN van vroeger), een nieuw leven in te blazen door hier een minidisco van te maken. Ook was KPN hier natuurlijk precies op het goede tijdstip en plek aanwezig tijdens de festivals. Verder is dit concept ook heel anders dan normaal en wordt het bedrijf op een leuke manier neergezet.,Yellow,51,4,4,5,2,4,
Deze reclamestunt van Pepsi is een leuke manier om de consument te shockeren. Zo zal de consument het niet snel vergeten.,Yellow,51,4,4,5,2,4,
Het op vakantie gaan door middel van het vliegtuig bestaat al een lange tijd, maar altijd plan je zelf waar je heen gaat. Nu is srprs.me gekomen met het shockerende concept om mensen op het vliegveld zelf pas te laten weten waar zij heen gaan. Helemaal fun!,Yellow,51,4,4,5,2,4,
Het bedrijf zorgt met deze automaten dat de consumenten Coca-cola gaan associëren met liefde. De automaat zorgt voor fun en shockeert de consument dat zij voor die handeling een gratis blikje ontvangen,Yellow,51,4,4,5,2,4,
Pokemon is een oude tv-serie die zich nu weer opnieuw tot leven wekt door de app. Het shockeert de consument en zorgt voor fun!,Yellow,51,4,4,5,2,4,
RTL Late Night probeert zich op een leuke manier te herpositioneren door het gebruik van virals te laten zien tijdens de uitzendingen.,Yellow,51,4,4,5,2,4,
Deze site probeert het hele proces van afvallen leuker te maken voor de consument. Zij proberen het gehele begrip te herpositioneren.,Yellow,51,4,4,5,2,4,
Jamin zorgt er met de leuke video's voor dat de consument het bedrijf ziet als echt iets leuks!,Yellow,51,4,4,5,2,4,
Radio 538 is echt uit op het shockeren van de consument met deze reclames.,Yellow,51,4,4,5,2,4,
CoolBlue zorgt op deze leuke en innovatieve actie voor meer naamsbekendheid. En geeft daarmee ook goed aan dat hun bedrijf ook draait om de fun!,Yellow,51,4,4,5,2,4,
Met deze opvallende advertentie probeert Google de consument te shockeren en daarna een lach op het gezicht te toveren. Zo probeert Google dat de consument de informatie langer onthoudt.,Yellow,51,4,4,5,2,4,
Het voorbeeld van bar ‘1930’. Men moet de vrouw het hof maken als in 1930 voor toegang tot de exclusieve bar. Ze bewijzen zich met hun gedrag tegenover het Tinderprofiel en in dit geval dus de bar.,Green,49,5,4,4,2,1,
Amazon heeft zogenaamde DASH knoppen ontwikkeld. Deze zijn te vinden op producten die bijvoorbeeld andere producten nodig hebben om te werken. Een van de voorbeelden in een wasmachine. Zodra de consument merkt dat het wasmiddel bijna op is kan er nieuwe besteld worden met 1 druk op de knop.,Green,49,5,4,4,2,1,
Met de nieuwe ING app en bepaalde telefoons kan er ook contactloos betaald worden met het mobiele toestel. Reden om een pinpas mee te nemen is er dus niet meer. Weer iets wat het leven een stukje makkelijker maakt.,Green,49,5,4,4,2,1,
Een nieuwe manier van kranten lezen. Niet meer betalen voor een volledige krant. Maar alleen voor bepaalde artikelen waarin je geïnteresseerd bent.,Green,49,5,4,4,2,1,
Het restaurant Edivero in het Belgische Beringen vraagt een toeslag voor ongezond eten. Ze laten klanten verschillende taksen betalen, zoals de vettaks en suikertaks. Op deze manier willen ze mensen stimuleren om gezonder te eten en drinken.,Red,52,4,2,4,3,2,
Deze bussen rijden automatisch, zonder busschauffeur.,Red,51,3,5,2,4,1,
Mensen krijgen gegarandeerd razendsnel internet.,Red,51,3,5,2,4,1,
Dankzij deze whatsappservice, waar heel veel bedrijven nu mee bezig zijn overigens, maken bedrijven het mogelijk om op elk moment in contact te staan met de klant. Klanten kunnen nu 24/7 whatsappen met vragen, klachten, complimentjes, noem maar op.,Red,51,3,5,2,4,1,
Vroeger moest met een kaartje kopen bij de automaat. Tegenwoordig kan met via een app hun parkeertijd in laten gaan en laten stoppen wanneer men weg gaat. Zo betaalt men tot op de seconde precies. Men kan er ook voor kiezen om hun kenteken in de voeren in de automaat, ook hier is er geen sprake meer van het ouderwetse bonnetje achter de ruit,Red,51,3,5,2,4,1,
Dankzij deze buurtpreventie via whatsapp kunnen bewoners elkaar binnen no time op de hoogte houden van alles wat er in de buurt speelt. Lugubere types, kapotte lantaarnpalen, losse stoeptegels. 1 whatsappje en de hele buurt is er van op de hoogte,Red,51,3,5,2,4,1,
Dankzij deze whatsappservice, waar heel veel bedrijven nu mee bezig zijn overigens, maken bedrijven het mogelijk om op elk moment in contact te staan met de klant. Klanten kunnen nu 24/7 whatsappen met vragen, klachten, complimentjes, noem maar op.,Red,51,3,5,2,4,1,
Er is nu en netflixknop op de afstandbediening van de tv. Zo kun je heel makkelijk Netflix opstarten. Netflix is zo op de juiste plek, heel makkelijk, aanwezig.,Blue,34,4,4,3,2,3,
Ticket up for grabs. From consumer to consumer,Red,53,2,4,3,3,2,
Niet goed geld terug,Red,53,2,4,3,3,2,
Leer het team kennen voor je ergens binnen bent geweest,Red,53,2,4,3,3,2,
Medewerkers promoten de organisatie op voor hun belangrijke socialmedia,Red,53,2,4,3,3,2,
organisatie promoten via socialmedia,Red,53,2,4,3,3,2,
Organisatie promoten door innovatieve werkplaats,Red,53,2,4,3,3,2,
Medewerkers promoten zelf,Red,53,2,4,3,3,2,
Online laten zien hoe leuk het is om te werken bij,Red,53,2,4,3,3,2,
Inzichten voor Insider Trading,Red,53,2,4,3,3,2,
Ouderwets voorbeeld van Insider Trading,Red,53,2,4,3,3,2,
One thing that stood out to me, was that people are really motivated to wait for hours and hours to get something. For example a new phone or limited edition shoes. People will sleep in front of the store or wait in line for an entire night/day waiting for the store to open up.,Yellow,43,1,4,4,1,3,
This is something an insurance company uses. When you have any damage to your car or belongings you can send them a photo or message on whatsapp, and they will take care of it.,Yellow,43,1,4,4,1,3,
With these 'buttons' yuo can connect to almost literally everything. You can dim the lights at home, but also put one on your bike. When you click it, it will connect to your phone, activate google maps and tells you through speaker where you have to go to. These are just two examples. But you can do everything.,Yellow,43,1,4,4,1,3,
Scandal Fifa,Yellow,52,5,4,2,4,3,
When the employees of the Ici Paris make a certain sales volume, they get to choose free parfumes or make up. They get the biggest model of everything to motivate the employees.,Yellow,43,1,4,4,1,3,
Zeeman is known for very cheap clothing and therefore not very popular because people don't want others to think they can't to any better. Zeeman wanted an other image. So on Amsterdam fashionweek they organized an anonymous runway show which people were very enthusiastic about. Everyone loved the clohtes and then the canvas dropped and they showed everyone the clothingline was from Zeeman.,Yellow,43,1,4,4,1,3,
For a more exclusive image, Blokker used Sarah Jessica Parker as their role model.,Yellow,43,1,4,4,1,3,
De Zweedse spoorwegmaatschappij Stockholmståg heeft een app gemaakt waarbij de reizigers worden gewaarschuwd als de trein die ze willen pakken vertraging heeft en ook hoelang het nog zou duren voor dat hij op het station aankomt.,Blue,47,5,5,3,1,1,
Met deze app kunnen mensen door heel Zuidoost-Azië een taxi boeken. hierbij gaat 14% van het tarief naar het grablife fonds. die bestuurders helpt met levensverzekeringen, inkomensbescherming, crisisondersteuning, engelse taalessen en educatieve beurzen,Blue,47,5,5,3,1,1,
To make sure all the employees are up to date about everything in the store, HEMA makes sure they can follow an e-learning program in which they learn everything about using the cash desk and everything about each product. In this way the employees are prepared for everything and get confident about their jobs.,Yellow,43,1,4,4,1,3,
in 2015 is Lee jeans een campagne gestart in meer dan 32 steden in China. Hierbij ging het om het promoten van de warmte behouding van demin. Deze campagne moedigde mensen aan om naar buiten te gaan (zelfs als het heel koud was) en om de steden te verkennen. terwijl ze dit deden, volgde de WeChat app met een warmte tracker de consument. Deze warmte punten werden opgelopen wanneer de gebruikers de gescande Qr-codes op de verspreide locaties opzochten. deze punten konden ze weer inwisselen voor Magma Fusion demi producten en toegang tot exclusieve evenementen,Blue,47,5,5,3,1,1,
maakt mensen het leven gemakkelijker omdat mensen nu niet meer verdrietig hoeven te zijn omdat hun hond eigenlijk niet meer dood is,Blue,36,5,4,4,2,3,
Tegenwoordig wordt er in de buurt gebruik gemaakt van een WhatsApp groep voor buurtpreventie. Als er iets verdachts is gespot in de buurt, wordt dat in deze app medegedeeld. Erg gemakkelijk dus om iedereen in de buurt ervan op de hoogte te stellen. Door bordjes hiervan in de buurt te plaatsen en stickers op de ramen te plakken zijn eventuele criminelen ook op de hoogte van de preventie, wat ze af kan schrikken. Deze WhatsApp Buurtpreventie is een signaal van beneficial intelligence.,Green,52,4,3,4,3,2,
Bij Albert Heijn kan je tegenwoordig geboortekaartjes opsturen, die Albert Heijn dan ophangt in het dichtstbijzijnde filiaal. Hiermee laat Albert Heijn zien dat het klantgericht is door persoonlijke aandacht te schenken aan consumenten. Dit is ongebruikelijk voor een supermarkt en daarom is het een zwak signaal. Ik zou het niet onder kunnen brengen bij een van de 5 trends.,Green,52,4,3,4,3,2,
The use of scrap and recycling garbage as plates in a restaurant,Yellow,44,3,2,5,4,1,
People using there garages as to butcher and dry meat,Yellow,44,3,2,5,4,1,
A company using a piece of land to hold farm animals to show its concerned about nature and the envoirnment,Yellow,44,3,2,5,4,1,
People from the neighborhood getting actively involved in gamification of citizen-participation.,Yellow,44,3,2,5,4,1,
People using seemingly useless pieces of land to create a romantic dining area.,Yellow,44,3,2,5,4,1,
The use of fruit-seeds as jewelry and trinkets,Yellow,44,3,2,5,4,1,
Citizen-participation,Yellow,44,3,2,5,4,1,
Greenpatches and gardens a top of government buildings.,Yellow,44,3,2,5,4,1,
Praying Islamic prayer in the basement of an university.,Yellow,44,3,2,5,4,1,
Expats opening shops in different countries to sell product from their home country.,Yellow,44,3,2,5,4,1,
2de verdieping geheel gewijd aan VIP klanten,Green,54,5,3,4,4,4,
Dit bord stond langs de weg en er zijn meerdere variaties van. Er wordt al verwacht dat wanneer je naar het strand gaat, je behoefte zal hebben aan eventueel een alcoholisch drankje. BOB waarschuwt je hier van te voren al voor.,Green,54,5,1,4,1,2,
Laatst kreeg ik rond 3/4 uur 's nachts op een zaterdagnacht een mailtje van thuisbezorgd.nl met daarin de informatie over zaken waar je 's nachts ook nog kan bestellen. Thuisbezorgd.nl denkt er dan over na dat ik op zaterdag eventueel ga stappen en daarna trek heb in iets te eten wat thuis wordt bezorgd.,Green,54,5,1,4,1,2,
Bij een restaurant in Spanje kreeg mijn vader vast een citroendoekje voor zijn handen wanneer hij de spareribs bestelde. Deze zaak had al bedacht dat hij na het eten hier wel behoefte aan zou hebben.,Green,54,5,1,4,1,2,
Afgelopen jaar ben ik met mijn moeder naar het tuincentrum gegaan om een kerstboom te kopen. Deze kerstbomen stonden buiten en hiervoor moest je dus eerst door de hele winkel lopen die o.a. vol stond met allemaal kerstspullen waar wij gelijk even bij stil stonden want j wat nieuwe versiering voor in de boom is toch wel leuk. Heel slim van het tuincentrum om je dus eerst deze route te laten lopen. Dit is het plaatsen van juiste producten (content) op de juiste plaats en tijd.,Green,54,5,1,4,1,2,
Rabobank reclame op Schiphol over 'local expertise'. Deze content is op de juiste plek geplaatst omdat de tekst het heeft over 'local expertise' iets wat je kunt verkrijgen door enkel en alleen naar deze plek toe te gaan. Ook plaatst de Rabobank dit op het goede tijdsstip omdat deze slurf verbonden zit aan een vliegtuig waar mensen op dit moment gaan in-/uitstappen om naar een andere bestemming te gaan of net vandaan komen. Zo groeit 'Global growth'.,Green,54,5,1,4,1,2,
Diverse ING reclame op de slurven die aan het vliegtuig zitten bevestigd om in en uit te stappen. Deze tekst (content) gaat allemaal over situaties die voor zouden kunnen komen wanneer je het vliegtuig in/uit stapt. Zij plaatsen deze content dus op de juiste plaats en tijd op deze manier,Green,54,5,1,4,1,2,
'to go' zaken van de Albert Heijn op diverse stations/vliegvelden met het concept dat mensen dan altijd onderweg zijn en haast hebben. Vandaar de aanwezigheid van to go producten, self-service kassa's en een self-service koffieautomaat.,Green,54,5,1,4,1,2,
Door middel van deze functie op je smartphone kan er aan de hand van je locatie relevante content worden toegestuurd.,Green,54,5,1,4,1,2,
16 september kwam de Iphone 7 uit. De zwarte exemplaren waren al uitverkocht en het was erg populair. Mensen stonden alweer in de rij voor de winkel open ging om de eerste te zijn. De zwarte exemplaren waren al uitverkocht en het was erg populair. Zonder dat mensen ooit de Iphone 7 in het echt hadden gezien,Yellow,53,5,4,4,1,2,
De Drop keukenweegschaal past automatisch recepten aan op basis van de ingrediënten die je bij de hand hebt.,Blue,47,5,5,3,1,1,
In enkele gemeentes in Nederland zijn stoplichten geplaatst met regensensoren. Hierdoor hoeven fietsers niet te lang te wachten op groen licht als het buiten aan het regenen is. Deze nieuwe technologie draagt bij aan een situatieverbetering van fietsers. Deze met regensensor voorziene stoplichten kunnen gemeentes ook gebruiken om aan andere gemeentes te laten zie hoe goed zij voor hun inwoners 'zorgen'.,Red,57,4,4,4,3,2,
Zelf rijden taxi's zwerven door de straten van Singapore en Pittsburgh,Blue,47,5,5,3,1,1,
Siri is de digitale en persoonlijke assistent waarvan iPhone gebruikers van Apple gebruik kunnen maken. Door de startknop van de telefoon ingedrukt te houden, activeer je Siri, waarna zij vraagt waarmee zij van dienst kan zijn. Deze service van Apple is zo uitgebreid dat Siri antwoord kan geven op vrijwel elke vraag. Moet je weten waar de dichtstbijzijnde supermarkt is? Of hoe het weer morgen wordt? Of dat Siri je kan helpen herinneren dat je morgen een afspraak bij de tandarts hebt om 15.00 uur? Deze aanvullende service van Apple maakt het alledaagse leven een stuk eenvoudiger. In plaats van zelf op je telefoon iets op te zoeken of in te stellen, kan je Siri de opdracht geven dit voor je te doen.,Red,57,4,4,4,3,2,
Supermarkt de Albert Heijn maakt gebruik van medewerkersbonuskaarten waarmee alle medewerkers niet alleen korting krijgen, maar ook een bepaald percentage van alle inkopen bij de AH bij hun salaris opgeteld krijgen. Op deze manier beloont de Albert Heijn haar medewerkers extra voor het feit dat zij in dienst zijn bij de supermarkt. Het goed behandelen van eigen personeel is iets waar de Albert Heijn trots op is en ook graag zichtbaar maakt aan de buitenwereld. Ook biedt de personeelsbonuskaart producten aan die aansluiten op persoonlijk koopgedrag gebaseerd op de koopgeschiedenis van de eigenaar van de kaart. Hierdoor wordt de kaarthouder op het juiste moment herinnerd aan producten die op dat moment relevant voor hem/haar kunnen zijn.,Red,57,4,4,4,3,2,
De bonuskaart van de Albert Heijn is een kaart waarmee de consument korting kan krijgen bij de supermarkt. Hiermee kan de consument sinds kort ook persoonlijke kortingen krijgen. Als de consument zijn/haar gegevens invult wordt het koopgedrag van de consument bijgehouden. Zo worden er persoonlijke aanbiedingen gedaan, als de consument veel bier koopt, zal hier een aanbieding voor worden gemaakt.,Blue,45,5,5,4,2,4,
StayUncle, een in New Delhi gevestigde start-up die niet-gehuwde paren met hotels op uurbasis verbindt.,Blue,47,5,5,3,1,1,
Consumenten gebruiken de Wiivv app om vijf foto's te nemen van hun voeten, en Wiivv gebruikt vervolgens de afbeeldingen om zolen die perfect passen bij de contouren van elke voet te ontwerpen.,Blue,47,5,5,3,1,1,
Onder het motto 'Plane tickets so cheap, you can buy them like a snack' verkoopt Transavia snacks waarop een bepaalde bestemming te zien is. Koop de snack, scan de verpakking en vlieg goedkoop naar je volgende bestemming. Als je eenmaal aangekomen bent heb je nog een heerlijke snack om van te genieten! #Snackholidays,Blue,43,4,4,3,2,3,
Crowdfunding: van de mensen, voor de mensen.,Blue,43,4,4,3,2,3,
he Inner Circle is een Nederlandse dating app welke alleen aantrekkelijke en succesvolle leden toelaat tot de community. Je wordt alleen lid van de dating community doordat anderen jou uitnodigen. Het is daarnaast ook mogelijk om je zo te registreren, maar dan wordt je voordat je The Inner Circle kan gaan gebruiken eerst volledig gescreend. Daarin zijn leeftijd (25 – 40 jaar), werk en opleiding belangrijk.,Blue,47,5,5,3,1,1,
H&M in samenwerking met KENZO. Klanten staan de dag dat de collectie gelanceerd is, in grote aantallen voor de deur. Iedereen wilt een kledingstuk scoren van deze designer.,Blue,43,4,4,3,2,3,
Etos heeft sinds kort de klantenkaart gelanceerd. Een kaart die je moet gebruiken als je gebruik wilt maken van kortingen, spaaracties etc. Door het gebruiken van deze kaart krijgen klanten ook cadeautjes zoals een gratis showergel.,Blue,43,4,4,3,2,3,
ING lanceert 'contactloos betalen met je mobiele telefoon', voor alle klanten met de juiste telefoon een extra service vanuit de ING.,Blue,43,4,4,3,2,3,
Pokémon Go is een spel voor iOS and android smartphones ontwikkeld door The Pokémon Company. Het spel maakt gebruik van augmented reality. Het is mogelijk het eerste 'mainstream' succes van een technologische ontwikkeling die gebruik maakt van augmented reality. Met deze applicatie is het mogelijk om Pokémon in je eigen omgeving te zien. Het spel werkt op basis van de camera op de telefoon en Google Maps en via augmented reality technologie is het mogelijk om animaties in het spel in je directe omgeving te zien. Interactie met deze virtuele realiteit staat ook centraal. Het doel van het spel is om Pokémon te vangen en te trainen. Deze Pokémon zijn overal op de wereld verspreid. Bedrijven kunnen hiervan profiteren dankzij het feit dat het mogelijk is om Pokémon in te kopen: dat ze in de buurt van jouw bedrijf rondlopen, wat natuurlijk Pokémon-jagers naar je toe lokt. Dit spel heeft een hele nieuwe dimense aan games gegeven doordat een virtuele realiteit wordt vermengd met de echte realiteit.,Red,57,4,4,4,3,2,
Een slim initiatief vanuit Foodora: 'Jouw favoriete restaurant bij je aan de deur'. Geen fastfood meer maar het luxe etentje waar je normaal de deur voor uit moet, gewoon bij jou thuis!,Blue,43,4,4,3,2,3,
Personeel van Netflix mag tijdens het eerste jaar van de geboorte van hen kind thuis blijven wanneer zij dit willen, doorbetaald! Als dat niet goed is voor je inside trading, weet ik het ook niet meer.,Blue,43,4,4,3,2,3,
Albert Heijn biedt iedere medewerker 10% personeelskorting aan. Een beetje goedkoper boodschappen doen dus, gewoon omdat ze bij de Albert Heijn werken.,Blue,43,4,4,3,2,3,
Philips Light beyond illumination speelt op allerlei vlakken in op de wensen en mood van de klant. Licht is een heel belangrijk onderdeel in ons leven, Philips connected smart lighting.,Blue,43,4,4,3,2,3,
Onder het motto 'The future of oral care' heeft Oral B in samenwerking met Braun en professionele tandartsen een smart tandenborstel gelanceerd. Doordat de tandenborstel verbonden is via bluetooth slaat deze informatie op over je tandenborstelgebruik, hierdoor kan de tandenborstel jouw persoonlijke tandenborstel-expierence aanpassen zodat dit beter aansluit op jouw behoeften. Daarnaast krijg je notificaties wanneer je het borsteltje moet vervangen etc. Een hele slimme tandenborstel dus!,Blue,43,4,4,3,2,3,
dit stoplicht springt eerder op groen bij regen voor fietsters, zodat ze gelijk door kunnen fietsten,Yellow,48,4,3,4,2,3,
gemakkelijker en sneller bestellen bij MC Donald's,Yellow,48,4,3,4,2,3,
betalen met je mobiel,Yellow,48,4,3,4,2,3,
je moet lid zijn van deze club om naar binnen te mogen.,Yellow,48,4,3,4,2,3,
Jumbo heeft dit bushokje aan de Potterstraat in Utrecht omgebouwd tot heuse supermarkt. Reizigers kunnen daar de meest populaire boodschappen scannen en bestellen met zijn vernieuwde app.,Blue,47,5,5,3,1,1,
Dit is een app op mijn Samsung telefoon. Hij heet Peel smart remote. Hiermee kan ik mijn telefoon verbinden met mijn smart tv en kan ik mijn telefoon als afstandsbediening gebruiken.,Yellow,47,4,4,3,2,2,
Deze tablet staat in de winkel. Je kan hierop aangeven wat jouw ervaring is met H&M. Het hoort bij de trend beneficial itelligence omdat je hier op een nieuwe digitale manier jouw ervaring kan delen. Het hoort bij de trend contextual Omnipresence omdat het bij deze trend belangrijk is om je klant te kennen en inspelen op de behoeften van je klant. Op deze manier kom je achter de behoeften van klanten.,Yellow,47,4,4,3,2,2,
McDonalds wordt vaak gezien als een fastfoodketen waar je alleenmaar ongezond kan eten. Deze mcDonalds krijgt een wat luxere uitstraling waardoor dit minder op een fastfoodketen lijkt. En doordat het niet meer echt op een fastfoodketen lijkt, lijkt het minder ongezond.,Yellow,47,4,4,3,2,2,
The suicide club is een restaurant in hartje Rotterdam. Wanneer men daar wil eten heeft men een membership nodig. Wanneer de gast deze wil aanvragen moeten er een aantal vragen worden beantwoord. De gast moet dus extra moeite doen om bij het bedrijf te mogen dineren.,Red,50,5,1,2,3,4,
VooStore heeft heel slim gebruik gemaakt van het reclamebord wat buiten op straat staat. Duizenden mensen uploaded hun foto op instagram met dit Voo bord. Waarom? Omdat het een spiegel is waarin men met het merk op de foto kan. Dit is het gratis verspreiden van merkbekendheid via social media,Red,50,5,1,2,3,4,
The Dutch weedburger! Beïnvloed de waarde van het product. Wanneer de wereld doorgaat op het niveau waar we nu mee bezig zijn, is er te weinig ruimte om voedsel te produceren. The dutch weefburger is een product wat out of the box dacht. Zeewier kweken op de zeebodem en hier een heerlijke burger van maken.,Red,50,5,1,2,3,4,
Tapasrestaurant 't Zusje lanceert een app om het telefoongebruik van de gast aan tafel te beperken. hierdoor willen ze goed eten combineren met een bourgondische sfeer. Het werkt als volgt. Check doormiddel van de app in bij 't Zusje vanaf dit moment begint de tijd te lopen. Hoe langer men zijn telefoon niet heeft gebruikt hoe meer punten er worden gespaard. Bij het activeren van het toestel checkt de app automatisch uit. Met de gespaarde punten kunnen leuke dingen worden gedaan. bijvoorbeeld: gratis etentje!,Red,50,5,1,2,3,4,
ABN AMRO lanceert nieuwe app genaamd Tikkie. wanneer je bijvoorbeeld een etentje met vrienden hebt voorgeschoten vraag je op een gemakkelijke manier je geld terug. Dit gebeurd doormiddel van een betaalverzoekje via whatsapp. In dit berichtje staat het bedrage en de omschrijving, door op de link te klikken komt men direct in ideal.,Red,50,5,1,2,3,4,
De Europese Unie wil af van de chemicaliën die nu worden gebruikt om ongedierte tegen te gaan. Op dit moment wordt onderzoek gedaan naar de laser. Dit is het perfecte alternatief voor minder oogverlies en voor bewustwording van de negatieve effecten van chemicaliën voor mens en dier.,Red,50,5,1,2,3,4,
